Battalion,Station_Area,Incident_Number,Watch_Date,City,Call_Type_Group
B09,44,33,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B09,44,33,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B09,10,4,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,187,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,199,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,163,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,182,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,209,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,245,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,172,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,175,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,224,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,283,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,202,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,268,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,21,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,25,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,26,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,20,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,16,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,23,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,15,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,29,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,23,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,39,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,26,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,19,13,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,19,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,15,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,17,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,13,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,21,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,8,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,29,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,27,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,18,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,12,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,26,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,26,24,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,80,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,98,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,94,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,56,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,72,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,125,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,56,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,65,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,93,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,99,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,50,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,32,106,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,141,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,146,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,161,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,136,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,176,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,169,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,154,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,164,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,230,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,165,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,124,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,33,186,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,28,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,18,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,31,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,37,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,35,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,32,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,25,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,42,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,43,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,35,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,22,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,39,33,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,54,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,19,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,26,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,36,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,32,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,38,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,25,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,43,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,47,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,31,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,35,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,42,24,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,304,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,229,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,257,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,232,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,235,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,267,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,253,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,326,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,291,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,275,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,298,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,43,302,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,88,01/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,88,02/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,104,03/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,97,04/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,88,05/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,76,06/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,119,07/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,101,08/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,95,09/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,79,10/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,79,11/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,44,124,12/01/2019 12:00:00 AM,San Francisco,Potentially Life-Threatening
B09,15,6,02/01/2019 12:00:00 AM,San Francisco,
B09,15,17,03/01/2019 12:00:00 AM,San Francisco,
B09,15,9,04/01/2019 12:00:00 AM,San Francisco,
B09,19,2,02/01/2019 12:00:00 AM,San Francisco,
B09,19,2,03/01/2019 12:00:00 AM,San Francisco,
B09,26,1,03/01/2019 12:00:00 AM,San Francisco,
B09,26,2,04/01/2019 12:00:00 AM,San Francisco,
B09,26,3,12/01/2019 12:00:00 AM,San Francisco,
B09,32,2,02/01/2019 12:00:00 AM,San Francisco,
B09,32,6,03/01/2019 12:00:00 AM,San Francisco,
B09,32,8,04/01/2019 12:00:00 AM,San Francisco,
B09,32,4,07/01/2019 12:00:00 AM,San Francisco,
B09,33,17,03/01/2019 12:00:00 AM,San Francisco,
B09,33,10,04/01/2019 12:00:00 AM,San Francisco,
B09,39,6,02/01/2019 12:00:00 AM,San Francisco,
B09,39,3,03/01/2019 12:00:00 AM,San Francisco,
B09,39,4,04/01/2019 12:00:00 AM,San Francisco,
B09,42,1,02/01/2019 12:00:00 AM,San Francisco,
B09,42,6,03/01/2019 12:00:00 AM,San Francisco,
B09,42,2,04/01/2019 12:00:00 AM,San Francisco,
B09,43,2,02/01/2019 12:00:00 AM,San Francisco,
B09,43,9,03/01/2019 12:00:00 AM,San Francisco,
B09,43,10,04/01/2019 12:00:00 AM,San Francisco,
B09,43,3,05/01/2019 12:00:00 AM,San Francisco,
B09,43,7,07/01/2019 12:00:00 AM,San Francisco,
B09,43,11,09/01/2019 12:00:00 AM,San Francisco,
B09,44,2,02/01/2019 12:00:00 AM,San Francisco,
B09,44,2,03/01/2019 12:00:00 AM,San Francisco,
B09,44,6,04/01/2019 12:00:00 AM,San Francisco,
B09,44,2,07/01/2019 12:00:00 AM,San Francisco,
B10,07,11,01/01/2019 12:00:00 AM,San Francisco,Alarm
B10,07,4,02/01/2019 12:00:00 AM,San Francisco,Alarm
B10,07,15,03/01/2019 12:00:00 AM,San Francisco,Alarm
B10,07,4,04/01/2019 12:00:00 AM,San Francisco,Alarm
B10,07,15,05/01/2019 12:00:00 AM,San Francisco,Alarm
B10,07,12,06/01/2019 12:00:00 AM,San Francisco,Alarm
B10,07,11,07/01/2019 12:00:00 AM,San Francisco,Alarm
B10,07,13,09/01/2019 12:00:00 AM,San Francisco,Alarm
B10,07,3,11/01/2019 12:00:00 AM,San Francisco,Alarm
B10,07,15,12/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,27,01/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,24,02/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,15,03/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,19,04/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,22,05/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,45,06/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,48,07/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,16,08/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,52,09/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,39,10/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,28,11/01/2019 12:00:00 AM,San Francisco,Alarm
B10,09,32,12/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,150,01/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,138,02/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,158,03/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,107,04/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,121,05/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,224,06/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,193,07/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,97,08/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,175,09/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,161,10/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,172,11/01/2019 12:00:00 AM,San Francisco,Alarm
B10,17,150,12/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,78,01/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,56,02/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,77,03/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,60,04/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,50,05/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,61,06/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,55,07/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,87,08/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,54,09/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,72,10/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,79,11/01/2019 12:00:00 AM,San Francisco,Alarm
B10,25,107,12/01/2019 12:00:00 AM,San Francisco,Alarm
B10,29,1,02/01/2019 12:00:00 AM,San Francisco,Alarm
B10,29,1,05/01/2019 12:00:00 AM,San Francisco,Alarm
B10,29,3,06/01/2019 12:00:00 AM,San Francisco,Alarm
B10,29,3,08/01/2019 12:00:00 AM,San Francisco,Alarm
B10,29,11,11/01/2019 12:00:00 AM,San Francisco,Alarm
B10,29,5,12/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,18,01/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,7,02/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,3,03/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,48,04/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,3,05/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,9,06/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,12,07/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,13,08/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,10,09/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,9,10/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,8,11/01/2019 12:00:00 AM,San Francisco,Alarm
B10,32,6,12/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,46,01/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,53,02/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,51,03/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,80,04/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,95,05/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,100,06/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,49,07/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,100,08/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,74,09/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,62,10/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,84,11/01/2019 12:00:00 AM,San Francisco,Alarm
B10,37,42,12/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,59,01/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,31,02/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,55,03/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,66,04/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,35,05/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,45,06/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,45,07/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,64,08/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,46,09/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,56,10/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,56,11/01/2019 12:00:00 AM,San Francisco,Alarm
B10,42,57,12/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,34,01/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,45,02/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,38,03/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,51,04/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,28,05/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,41,06/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,16,07/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,26,08/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,50,09/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,57,10/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,39,11/01/2019 12:00:00 AM,San Francisco,Alarm
B10,44,74,12/01/2019 12:00:00 AM,San Francisco,Alarm
B10,04,3,01/01/2019 12:00:00 AM,San Francisco,Fire
B10,07,1,03/01/2019 12:00:00 AM,San Francisco,Fire
B10,07,3,10/01/2019 12:00:00 AM,San Francisco,Fire
B10,07,2,12/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,19,01/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,26,02/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,20,03/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,22,04/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,12,05/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,33,06/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,23,07/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,17,08/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,53,09/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,36,10/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,26,11/01/2019 12:00:00 AM,San Francisco,Fire
B10,09,16,12/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,24,01/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,44,02/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,7,03/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,9,04/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,23,05/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,57,06/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,105,07/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,52,08/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,68,09/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,75,10/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,65,11/01/2019 12:00:00 AM,San Francisco,Fire
B10,17,61,12/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,13,01/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,13,02/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,32,03/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,21,04/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,41,05/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,16,06/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,32,07/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,55,08/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,28,09/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,18,10/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,16,11/01/2019 12:00:00 AM,San Francisco,Fire
B10,25,27,12/01/2019 12:00:00 AM,San Francisco,Fire
B10,32,5,01/01/2019 12:00:00 AM,San Francisco,Fire
B10,32,3,05/01/2019 12:00:00 AM,San Francisco,Fire
B10,32,8,11/01/2019 12:00:00 AM,San Francisco,Fire
B10,32,1,12/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,25,01/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,5,02/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,1,03/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,3,04/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,25,06/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,30,07/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,23,08/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,37,09/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,21,10/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,16,11/01/2019 12:00:00 AM,San Francisco,Fire
B10,37,8,12/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,12,01/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,8,02/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,42,03/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,23,04/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,26,05/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,19,06/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,25,07/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,36,08/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,23,09/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,17,10/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,14,11/01/2019 12:00:00 AM,San Francisco,Fire
B10,42,6,12/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,3,01/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,23,03/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,14,04/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,8,05/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,2,06/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,7,07/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,8,08/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,18,09/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,28,10/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,3,11/01/2019 12:00:00 AM,San Francisco,Fire
B10,44,6,12/01/2019 12:00:00 AM,San Francisco,Fire
B10,01,1,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,01,2,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,01,3,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,04,1,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,04,1,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,06,1,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,17,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,14,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,11,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,15,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,16,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,12,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,14,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,14,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,16,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,20,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,13,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,07,12,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,08,3,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,42,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,41,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,41,03/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,48,04/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,41,05/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,53,06/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,63,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,60,08/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,70,09/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,45,10/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,46,11/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,09,57,12/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,11,1,07/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,17,143,01/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
B10,17,139,02/01/2019 12:00:00 AM,San Francisco,Non Life-threatening
